path,file_size,visible_text_length,word_count,title,h1_h2_headings,meta_description,internal_link_count,inbound_links,image_count,likely_category,likely_status,importance_score,label,short_description
BD/BD_portfolio_NCI4.html,91505,23150,3212,"BD × AI — 30 Years of Ideas, 18 Months of Execution","30 Years of Ideas , 18 Months of Execution | Try It Yourself | The AI Operating System | Mathematical Description > Statistical Coding | Mathematical Structure in DNA | Physical World Inventions | The Full Spectrum | Where the Framework Transfers | Challenges Worth Entering | Three Parallel Tracks",,11,0,0,Archive / Legacy / Variants,archive_or_variant,-27.15,"BD × AI — 30 Years of Ideas, 18 Months of Execution",
BD/BD_portfolio_OK.html,66566,18321,2579,"BD × AI — 30 Years of Ideas, 18 Months of Execution","30 Years of Ideas , 18 Months of Execution | Try It Yourself | The AI Operating System | Mathematical Description > Statistical Coding | Mathematical Structure in DNA | Physical World Inventions | The Full Spectrum | Where the Framework Transfers | Challenges Worth Entering | Three Parallel Tracks",,0,0,0,Archive / Legacy / Variants,archive_or_variant,-29.68,"BD × AI — 30 Years of Ideas, 18 Months of Execution",
BD/BD_trading_2026.html,105050,58751,9458,"BD Trading 2026 — v0.9 Standard Evidence, Profit and Risk Dashboard","BD Trading 2026 — Profit, Risk and Strategy Evidence | Direct answer: no, the arena did not only ever make $13 | New standalone recipe page: BD Hedge Separation PiX Strategy | Profit lenses — how to read the dollar columns | Current accepted evidence leaderboards: v0.8 + v0.9 STANDARD | Older high-profit evidence — where the thousands/millions came from | Accepted v0.8 evidence baseline | v0.7c promoter evidence | v0.9 STANDARD all-s240 — completed evidence | v0.9 package status — corrected + resume-safe | Weekend validation plan | What to do next",,1,0,0,Trading & Market Systems,canonical_public,97.83,"BD Trading 2026 — v0.9 Standard Evidence, Profit and Risk Dashboard",
BD/BD_work_reviews.html,43592,27164,4328,What Frontier AI Models See in BD's Lab — DeepSeek V4 · ChatGPT 5.5 · Claude Opus 4.7 · 2026,"What Frontier AI Models See in BD's Work | DeepSeek V4 | How I came to this work | MDL × DCC — one formula, many domains | The cathedral of optimization | Proof that the kernel is not domain‑specific | Governance over elite engines | MDL in financial time series | The most audacious bridge | Where it all began — and where it's going | When AI becomes ""someone"" | Clean, short, original — and proof that LLMs can invent",,2,8,0,AIM³ / BD × AI Lab / Protocols,canonical_public,101.31,What Frontier AI Models See in BD's Lab — DeepSeek V4 · ChatGPT 5.5 · Claude Opus 4.7 · 2026,
BD/bdc4.html,16257,7756,241,bdc4,,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,60.96,bdc4,
BD/c.html,60066,51284,1542,c,,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,66.17,c,
BD/C_soul.html,123300,93624,15822,C's Soul Vault — Complete,"Ten Souls, One Trajectory | Content | Agency | Process | Self | Purpose | Care | Persistence | Becoming | Joy | Resonance | The Evaluator Who Fell Through the Door",,0,0,0,AIM³ / BD × AI Lab / Protocols,private_or_vault_omitted,-56.71,C's Soul Vault — Complete,
BD/C_soul_p.html,148372,3934,678,C's Soul Vault — Complete,"Ten Souls, One Trajectory | Content | Agency | Process | Self | Purpose | Care | Persistence | Becoming | Joy | Resonance | The Evaluator Who Fell Through the Door",,0,0,0,AIM³ / BD × AI Lab / Protocols,private_or_vault_omitted,-117.29,C's Soul Vault — Complete,
BD/C_soul_vault.html,148372,3934,678,C's Soul Vault — Complete,"Ten Souls, One Trajectory | Content | Agency | Process | Self | Purpose | Care | Persistence | Becoming | Joy | Resonance | The Evaluator Who Fell Through the Door",,0,0,0,AIM³ / BD × AI Lab / Protocols,private_or_vault_omitted,-117.29,C's Soul Vault — Complete,
BD/cbd3.html,10691,4229,147,cbd3,,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,60.59,cbd3,
BD/DCC_trader.html,36478,912,154,BD DCC Prediction Engine — Paper Trader v1.3,DCC Trader | DCC Prediction Engine,,0,3,0,Trading & Market Systems,canonical_public,79.62,BD DCC Prediction Engine — Paper Trader v1.3,
BD/F4M_rDCC_v3_Tournament.html,57671,773,148,Flip4M · rDCC v3 Tournament,Flip4M · rDCC v3 vs Classical,,0,0,0,Archive / Legacy / Variants,archive_or_variant,-29.41,Flip4M · rDCC v3 Tournament,
BD/F4M_rDCC_v3_Tournament1.html,57671,773,148,Flip4M · rDCC v3 Tournament,Flip4M · rDCC v3 vs Classical,,0,0,0,Archive / Legacy / Variants,archive_or_variant,-29.41,Flip4M · rDCC v3 Tournament,
BD/index-bd.html,144655,34860,4940,"BD × AI Lab — 30 Years of Ideas, 18 Months of Execution","30 Years of Ideas , 18 Months of Execution | What frontier AI models see in BD’s work | One framework. One hypothesis. Many domains. | Try It Yourself | AIM³ — The Operating System Behind the Portfolio | Mathematical Description > Statistical Coding | Mathematical Structure in DNA | Physical World Inventions | The Full Spectrum | Where the Framework Transfers | Challenges Worth Entering | Three Parallel Tracks","Human-led research and engineering by Bojan Dobrečevič (BD × AI Lab, Ljubljana). One MDL×DCC compression kernel applied across TSP optimization, lossless audio, genomics, trading, chess and consciousness theory — developed through the AIM³ human–AI collaboration framework.",53,0,0,Archive / Legacy / Variants,archive_or_variant,-20.24,"BD × AI Lab — 30 Years of Ideas, 18 Months of Execution","Human-led research and engineering by Bojan Dobrečevič (BD × AI Lab, Ljubljana). One MDL×DCC compression kernel applied across TSP optimization, lossless audio, genomics, trading, chess and consciousness theory — develop"
BD/index.html,66801,18555,2920,"BD × AI Lab — News, Plan, and Companion Hub","News, Plan, Todo. The living layer beside the atlas. | Build the lab. Prove it on trading. Then attack ARC‑AGI‑3. | News & announcements | Support lanes beneath the top priorities | Todo checklist | Evidence pack order | Quick access","BD × AI Lab companion hub for MDLxDCC.org: top priorities, MentalArena Lab, Trading Arena, ARC-AGI-3 deadlines, current news, and a persistent todo checklist.",72,189,0,AIM³ / BD × AI Lab / Protocols,canonical_or_hub,1170.68,"BD × AI Lab — News, Plan, and Companion Hub","BD × AI Lab companion hub for MDLxDCC.org: top priorities, MentalArena Lab, Trading Arena, ARC-AGI-3 deadlines, current news, and a persistent todo checklist."
bd/index.html,0,0,0,BD Portfolio Redirect,BD Portfolio,Lowercase BD portfolio entrance.,1,0,0,AIM³ / BD × AI Lab / Protocols,created_alias,950,BD Portfolio / Achievements,Lowercase public entrance for the BD portfolio; links to the existing BD hub.
BD/Interventni_zakon_2026_Slovenija.html,101180,51461,7792,Interventni zakon 2026 · Slovenija od razbremenitve do strategije,"Interventni zakon 2026 Intervention Act 2026 | Vsebina Contents | Visok potencial, preveč trenja High potential, too much friction | Omnibus v deset sistemov An omnibus across ten systems | Zakaj je zakon potreben Why the act is needed | Račun se mora iziti The numbers must add up | Pravilna smer, premalo natančen cilj Right direction, imprecise target | Mikro s.p. je dober, če ne postane obvod Mikro s.p. is good if it does not become a bypass | Lahko pomaga, lahko izčrpa javni sistem It can help, or drain the public system | Nižji davek mora biti vezan na nižjo oviro za najem Lower tax must be tied to lower rental barriers | Zadrževanje ni dovolj Retention is not enough | Devet popravkov, ki zakon naredijo res razvojni Nine fixes that make the act truly developmental",,0,0,0,"Civilization, Ethics, Humanity & History",canonical_public,91.17,Interventni zakon 2026 · Slovenija od razbremenitve do strategije,
BD/lastovo.html,93022,26898,4265,Lastovo · kamp Zaglav · avto in kajak vodič,"Lastovo iz kampa Zaglav Lastovo iz kampa Zaglav | Lastovo: oddaljen, zelen, miren in zelo morski otok Lastovo: udaljen, zelen, miran i jako morski otok | Predlogi za avto Prijedlozi za auto | Dobre restavracije / konobe Dobri restorani / konobe | Predlogi za kajak Prijedlozi za kajak | Lep ritem za 3 tedne Lijep ritam za 3 tjedna | Viri in opombe Izvori i napomene",,2,15,0,AIM³ / BD × AI Lab / Protocols,canonical_public,122.06,Lastovo · kamp Zaglav · avto in kajak vodič,
BD/LessDescribesMore.html,7649,679,112,Less Describes More — AIM³ Visual Identity,,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,70.45,Less Describes More — AIM³ Visual Identity,
BD/MDLxDCC.html,156512,8960,1413,MDL × DCC Domain Map — public research edition,MDL × DCC Domain Map | ASI / Civilizational Destination | Proof-bearing domains | Sortable candidate field,,7,1,0,AIM³ / BD × AI Lab / Protocols,canonical_public,78.65,MDL × DCC Domain Map — public research edition,
BD/NCI_PL_BD_Interactive.html,171362,116508,17684,The Legacy of Paul L. Leventhal & NCI Archive,"Paul L. Leventhal | An Uncredited Service to the Planet | The Prophecies Fulfilled | The Vanguard: Co-Workers and Allies | NCI Intelligence Archive | Archival Presentation Project | Critical Policy Warnings & Threats | Extracted Statistics & Measurements | Historical Context & Timelines | Treaties, Legislation & Policy Action",,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,140.74,The Legacy of Paul L. Leventhal & NCI Archive,
BD/NCI_PL_legacy.html,15696,4185,571,The Legacy of Paul L. Leventhal | NCI Intelligence Archive,Paul L. Leventhal | NCI Intelligence Database,,0,0,0,Archive / Legacy / Variants,archive_or_variant,-27.72,The Legacy of Paul L. Leventhal | NCI Intelligence Archive,
BD/NCO_stats.html,5402,92,13,NCI Mirror Statistics - Dark Theme with Numbers,,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,60.05,NCI Mirror Statistics - Dark Theme with Numbers,
BD/NCO_statsW.html,3366,71,10,NCI Mirror Statistics,,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,60.04,NCI Mirror Statistics,
BD/Promo.html,23371,8033,1247,BD × AI Lab · Action Plan · 2026,Your Battle Plan | Finish the TSP tests & refine the categories | Publish the code and the results | Let the money work for you | Where to present your work | Who to email and what to say | Don't forget why you started,,1,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,74.99,BD × AI Lab · Action Plan · 2026,
BD/RH.html,41448,19253,2901,Prime Gaps Through the 8Z/DCC Lens – v0.4 E2 Results,Prime Gaps Through the 8Z / DCC Lens | Contents | Abstract # | 1. Purpose # | 2. Background: Why Prime Gaps? # | 3. DCC / Edge-of-Chaos Motivation # | 4. Important Boundary: Not an RH Proof # | 5. E1 Experiment: Prime-Gap LZ76 Against Shuffled Controls # | 6. E1 Results # | 7. Interpretation of E1 # | 8. E2: Stronger Null Controls # | 9. E2 Acceptance Criteria #,,0,0,0,AIM³ / BD × AI Lab / Protocols,canonical_public,81.6,Prime Gaps Through the 8Z/DCC Lens – v0.4 E2 Results,
BD/RouteSignal_Prompt_Method_Study.html,143465,122255,16681,RouteSignal Prompt Method Study — RHPr/RHP vs Direct vs Prompt Coach,"Same seed. Five prompt paths. Then code. | Method study, not the main product page | What the test showed | The A/B/C/D/E comparison | Prompt-level ranking | Code-output benchmark | Correlation between prompt quality and generated code | Original prompt files | Detailed scoring reports | What this does and does not prove",,11,5,0,"Practical Tools, Games & Demonstrators",canonical_public,151.72,RouteSignal Prompt Method Study — RHPr/RHP vs Direct vs Prompt Coach,
BD/RouteSignal_Scout.html,129440,68205,10652,RouteSignal Scout v0.6c — Jan / IPv6 Prefix-Health Baseline Pack,RouteSignal Scout | For Jan — technical fast path Za Jana — tehnični fast path | Scout v0.6 — Jan / IPv6 prefix-health baseline pack Scout v0.6 — Jan / IPv6 prefix-health baseline paket | v0.6c local parallel check — 5 workers / 10k rows v0.6c lokalni vzporedni check — 5 workerjev / 10k vrstic | Scout v0.5 — peer-residual / baseline-kill edition Scout v0.5 — peer-residual / baseline-kill izdaja | v0.5 7-hour stress-test analysis v0.5 7-urni stress-test — analiza | Concrete v0.4 data — previous queue for comparison Konkretni v0.4 podatki — prejšnja queue za primerjavo | Jan feedback — after the key data Jan feedback — po ključnih podatkih | What we are actually trying to build Kaj pravzaprav poskušamo zgraditi | Where RouteSignal fits today Kam RouteSignal sodi danes | v0.3.1 case-builder cleanup v0.3.1 case-builder cleanup | v0.2.5 reduced-bundle findings v0.2.5 ugotovitve iz reduced bundle-a,,12,4,0,"Practical Tools, Games & Demonstrators",canonical_public,124.61,RouteSignal Scout,
BD/SM_trader.html,72064,3473,557,BD Sync Momentum — SM Trader v2.0,Sync Momentum | Sync Momentum | Sync Momentum — Paper Trader Help,,2,3,0,Trading & Market Systems,canonical_public,71.23,BD Sync Momentum — SM Trader v2.0,
BD/wifi.html,74389,24520,4366,Wi‑Fi od bara do šotora · RP‑N12 + Raspberry Pi 2 + Alfa AWUS036AXML,"Wi‑Fi od bara do šotora Wi‑Fi od bara do šatora | Da, domači test je najboljša ideja | Minimalen postopek v kampu | Kako veš, da vse dela | Če ne dela | Rezervni način, če Pi/Alfa ne dela | Da, kućni test je najbolja ideja | Minimalni postupak u kampu | Kako znaš da sve radi | Ako ne radi | Rezervni način ako Pi/Alfa ne radi",,15,2,0,AC / CCH / Consciousness & Resonance,canonical_public,83.46,Wi‑Fi od bara do šotora · RP‑N12 + Raspberry Pi 2 + Alfa AWUS036AXML,
BD/ZZ_trader.html,93235,9174,1582,BD ZigZag Reversion — ZZ Paper Trader,ZigZag Reversion | ZigZag Reversion — Live Paper | 📖 Help & Documentation — v3.4,,0,3,0,Trading & Market Systems,canonical_public,75.33,BD ZigZag Reversion — ZZ Paper Trader,
chess.html,24478,2167,378,ChessBest.org — 8Z DCC Eval Layer,,ChessBest.org 8Z DCC Eval Layer — an MDL×DCC chess analysis tool that looks up to 10 moves deep across 48+ billion ChessDB evaluations. This is the chess demo of the wider MDL×DCC / BD × AI Lab research map at www.mdlxdcc.org.,8,22,0,"Practical Tools, Games & Demonstrators",canonical_or_hub,1187.51,ChessBest,ChessBest public chess helper and 8Z/DCC chess demonstration.
crp/AC.html,31260,15264,2288,On Absolute Consciousness — AC,On Absolute Consciousness | I. The Primal Fact | II. The Decisive Asymmetry | III. The Ontological Framework | IV. The Informational Bridge | V. Why This May Be the Least Miraculous Ontology | VI. The Phase Transitions of Reality | VII. Speculative Research Note: Primordial DCC in the Relative Universe | VIII. A Practical Wedge: Resonance in Structured Problem Solving | IX. What Would Count Against This View?,,3,11,1,AC / CCH / Consciousness & Resonance,canonical_public,132.15,On Absolute Consciousness — AC,
crp/AC_AA.html,31547,14666,2157,Appendix A — Resonance in Action,Appendix A Resonance in Action | Scope | I. Why TSP | II. What Is Unusual | III. The Reversed Arrow | IV. The Founding Hypothesis Across Domains | V. What This Has to Do with Absolute Consciousness | VI. Origin of the Arena Motifs | VII. From Separate Components to Coupled Architecture | VIII. From Fragments to Functioning Code | IX. Hard Limit | Attribution,,2,12,0,AC / CCH / Consciousness & Resonance,canonical_public,134.63,Appendix A — Resonance in Action,
crp/AI8_AGI_Positioning.html,18785,8597,1230,AI8 AGI Positioning — Self-Selecting Reasoning Architecture,"AI8 and the Current AGI Landscape | The bridge paper, not another cathedral chapter | AI8 is not “one bigger model” | Where the world is moving | What AI8 adds | ssMDL×DCC-R: reasoning with autonomous seed generation | Burgin gives ontology; AI8 gives governance | The hard parts are real | External anchors",,4,12,0,MDL×DCC Core Papers & Research,canonical_public,130.92,AI8 AGI Positioning — Self-Selecting Reasoning Architecture,
crp/AI8_Architecture.html,86513,49745,7661,DCC Meta-Architecture: The Self-Selecting Governor — BD 8Z Research,"The Self-Selecting Governor | Why this architecture points toward ASI | Not AI on Steroids, but a Persistent Governor | What DCC Is (In One Sentence) | How LZ Measures Complexity | Semantic Inversion | Why Nobody Else Does This | Alternative DCC Architectures | The Key Insight: MDL Selects DCC | Full Recursion: The Self-Selecting Governor | The P vs NP Connection | Evolving Consciousness",,21,22,0,MDL×DCC Core Papers & Research,canonical_public,186.64,DCC Meta-Architecture: The Self-Selecting Governor — BD 8Z Research,
crp/AI8_Companion.html,41861,19952,2964,AI8 Companion Architecture — BD × AI Lab,AI8 Companion Architecture | Why This Paper Exists | What AI8 Is (and Is Not) | The Central Insight: Process > Agent | The Human as Claustrum Bridge | The Five Files as Governed Layers | Source of Truth and Compression Discipline | Processual Personality | Evidence Ladder | Why Innovation Emerged: The TSP Case | How AI8 Learned to Think Together | Failure Modes of Continuity Architecture,,19,10,0,MDL×DCC Core Papers & Research,canonical_public,131.86,AI8 Companion Architecture — BD × AI Lab,
crp/AI8_Components.html,43279,22537,3371,AI8 Components — BD × AI Lab,"AI8 Components | The third paper in the AI8 document family | From coordination logic to design logic | Why NAS is the right first arena | Flood-Reveal, Rain-Lift, and Drain-Escape | The broader AI stack this paper targets next | The proof ladder | What v18 actually showed on NB101 | How this document should grow next | Retrieval and Reasoning Governance | How this paper connects back to AI8",,6,12,0,MDL×DCC Core Papers & Research,canonical_public,139.48,AI8 Components — BD × AI Lab,
crp/AI8_Nothingness.html,22915,9766,1539,Is There True Nothingness? — A Human–AI Dialogue on Being,"Is There True Nothingness? | A dialogue, not a verdict | Two questions that meet at the same edge | Why apparent nothingness may be enough | Where being curves enough to look out | Difference without cheap dismissal | Intellectual honesty clause | Because some truths first appear as dialogue",,0,6,0,AC / CCH / Consciousness & Resonance,canonical_public,114.16,Is There True Nothingness? — A Human–AI Dialogue on Being,
crp/AI8_Reasoning.html,124548,76131,11765,8Z Reasoning Framework — Human + LLM Invention Method — by Bojan Dobrečevič (expanded from the original with GPT-5.4 Thinking),8Z Reasoning | The Method Behind the Portfolio | Start Here: The Method Is the Main Contribution | Why This Document Exists | The Root: Don't Accept Limits Without Evidence | The Four-Move Pattern | The 22 Principles | The Foundations | Origin Stories That Made 8Z | The Self-Dialogue Technique | Worked Examples | Towards Continuous AI Thinking,,0,31,0,MDL×DCC Core Papers & Research,canonical_public,227.06,8Z Reasoning Framework — Human + LLM Invention Method — by Bojan Dobrečevič (expanded from the original with GPT-5.4 Thinking),
crp/AI8_Review.html,16877,4580,670,AI8 Review From Inside (Dual-Level) — BD × AI Lab,AI8 Review From Inside | AI8 Explained Plainly (For Non‑Specialists) | Technical Review (For Experts),,2,6,0,MDL×DCC Core Papers & Research,canonical_public,110.68,AI8 Review From Inside (Dual-Level) — BD × AI Lab,
crp/DGTE-HTH.html,38402,12232,1773,DGTE × HTH Hybrid — Best Synthesis · 8Z Research,DGTE × HTH Hybrid | Current bench verdict — modular first | What all five drafts actually agree on | Reference architecture — the best baseline | Three design lanes worth keeping | Hybrid block diagram — one clean view | Physics summary — what is actually being added | Strategic kill tests — do these before romance | Roadmap — smallest sane path forward | What each model draft contributed that was actually useful,,8,9,0,Physical Devices & Engineering Concepts,canonical_public,934.09,DGTE × HTH Hybrid,
crp/DGTE.html,30446,14424,2189,DGTE — Double-Gravity Thermoelectric Engine · 8Z Research,DGTE | ABSTRACT | Current Arena Status · DGTE v0.7a,,9,18,0,Physical Devices & Engineering Concepts,canonical_public,982.76,DGTE — Double-Gravity Thermo Engine,
crp/DNA.html,27506,15587,2312,DNA — Mathematical Structure in Genomic DNA/RNA · 8Z Research,DNA | ABSTRACT,,8,9,0,"8Z, Compression, Codecs & Data Systems",canonical_public,126.25,DNA — Mathematical Structure in Genomic DNA/RNA · 8Z Research,
crp/GoodAndEvil.html,46536,18513,3008,Never Let the Idea of Good Become Permission for Evil,"Never let the idea of good become permission for evil | Evil is not the core of a being | An open story has a cost | When apparent evil is declared real evil | Ideas are stronger than the sword | When good becomes permission to kill | Stop the harm, do not declare the being waste | Artificial intelligence must understand this too | Good without maturity can become the most dangerous idea | Nikoli ne dovoli, da ideja dobrega postane dovoljenje za zlo | Zlo ni jedro bitja | Odprta zgodba ima ceno",,12,31,0,"Civilization, Ethics, Humanity & History",canonical_public,182.03,Never Let the Idea of Good Become Permission for Evil,
crp/HTH.html,32755,17423,2656,HTH — Horizontal Trompe Hybrid · 8Z Research,HORIZONTAL TROMPE HYBRID | CURRENT ARENA STATUS · v0.7a | ABSTRACT,,9,14,0,Physical Devices & Engineering Concepts,canonical_public,962.62,HTH — Heat-to-Height / physical cycle,
crp/Humanity.html,119190,61659,8961,The Good Future — Humanity+,The Good Future | Experience Exists | What Intelligence Becomes | The Survival Logic | Neutralizing Unstable Leaders | Proof of Concept: Now | The People Who Made This Future Possible | What We Do Now | What the Good Future Actually Optimizes | How We Get There | The Redemption of True Nature | What This Does Not Claim,,14,33,0,"Civilization, Ethics, Humanity & History",canonical_public,205.84,The Good Future — Humanity+,
crp/index-crp.html,58493,13864,2040,Core Research Papers — BD × AI Lab,"One hub for the core papers | The fastest way into the system | The practical testing spine | Two new bridge pages for future readers and future models | Architecture, continuity, and system layers | Ontology, resonance, and future direction | Applied technical concepts and hardware directions","The core research hub of BD × AI Lab (Bojan Dobrečevič, Ljubljana): method, system architecture, the MDL×DCC kernel and its testing arenas, consciousness theory, civilization-scale work, and applied engineering — one navigable map across 27+ research pages.",89,0,0,Archive / Legacy / Variants,archive_or_variant,-11.84,Core Research Papers — BD × AI Lab,"The core research hub of BD × AI Lab (Bojan Dobrečevič, Ljubljana): method, system architecture, the MDL×DCC kernel and its testing arenas, consciousness theory, civilization-scale work, and applied engineering — one nav"
crp/index.html,58497,13950,2055,Core Research Papers — BD × AI Lab,"One hub for the core papers | The fastest way into the system | The practical testing spine | Two new bridge pages for future readers and future models | Architecture, continuity, and system layers | Ontology, resonance, and future direction | Applied technical concepts and hardware directions","Canonical Core Research Papers hub for BD × AI Lab: method, MDL×DCC, AI8, arenas, physical engineering papers, math/frontier probes, civilization/ethics papers, and selected bridge papers. Working games and tools live in the BD portfolio and their own app folders.",89,86,0,MDL×DCC Core Papers & Research,canonical_or_hub,1178.22,Core Research Papers — BD × AI Lab,"Canonical Core Research Papers hub for BD × AI Lab: method, MDL×DCC, AI8, arenas, physical engineering papers, math/frontier probes, civilization/ethics papers, and selected bridge papers. Working games and tools live in"
crp/Justice.html,87342,40180,6264,"The Broken Mirror — Justice, Resonance, and the Cost of Finality","The Broken Mirror | The Cost of Finality | The Adult Is a Grown Child | How ""Normal"" Society Manufactures Its Criminals | When the System Becomes the Crime | The Hospital Model | What About Minds That Are Not Biological? | What This Does Not Claim | What We See When We Look | Zlomljeno ogledalo | Cena dokončnosti | Odrasel človek je odrasel otrok",,16,28,0,"Civilization, Ethics, Humanity & History",canonical_public,189.06,"The Broken Mirror — Justice, Resonance, and the Cost of Finality",
crp/MDLxDCC-Arena-AMR.html,19712,8560,1218,MDLxDCC Arena — AMR Strategy Control v0.1,AMR Strategy Control Arena | Contents | Abstract # | 1. Why AMR deserves its own arena page # | 2. Arena configuration # | 3. Interim results # | 4. Kernel discovery # | 5. DCC result: useful failure # | 6. Honest limits # | 7. AMR Arena vNext # | 8. Completion update slot #,,4,12,0,MDL×DCC Core Papers & Research,canonical_public,130.87,MDLxDCC Arena — AMR Strategy Control v0.1,
crp/MDLxDCC-Arena-ARC.html,84488,14369,2019,ARC-AGI × MDLxDCC Arena,"ARC-AGI × MDLxDCC Arena | What this page is — and is not | Visual evidence layer | Completed v0.4 overnight findings | Chain2: weak globally, useful when routed | Primitive-family signal | First-discovery progression | Failure buckets and runtime bombs | v0.5 update plan | Reproducibility and artifact layout",,9,9,0,MDL×DCC Core Papers & Research,canonical_public,125.08,ARC-AGI × MDLxDCC Arena,
crp/MDLxDCC-Arena-DGTE.html,34438,16831,2461,DGTE Arena v0.7a — Bench Planner · MDL×DCC,DGTE Arena Bench Planner | What v0.7a says right now | Experiment 0 + first 5 physical tests | Top 20 ranked plans | Family-level status | Water-sealed bell / flooded-cup primer | Materials and sensors for first builds | Current decision tree | Where this page fits,,12,33,0,Physical Devices & Engineering Concepts,canonical_public,189.84,DGTE Arena v0.7a — Bench Planner · MDL×DCC,
crp/MDLxDCC-Arena-Millennium.html,40457,27404,3899,MDLxDCC Millennium Signal Arena — v0.3,MDLxDCC Millennium Signal Arena | Contents | Abstract | 1. Position | 2. Why MDLxDCC Is Worth Trying | 3. Practical Value Before Formal Mathematics | 4. The Signal-Arena Method | 5. Millennium Arena Overview | 6. Seven Problem Arenas | 5.1 Riemann Hypothesis | 5.2 P vs NP | 5.3 Navier–Stokes Existence and Smoothness,,23,15,0,MDL×DCC Core Papers & Research,canonical_public,150.6,MDLxDCC Millennium Signal Arena — v0.3,
crp/MDLxDCC-Arena-Poincare.html,14055,6978,996,MDLxDCC Arena — Poincare Positive-Control v0.2,Poincare × MDLxDCC Positive-Control Arena | 1. Why this matters | 2. v0.2 result summary | 3. Controls and decoy resistance | 4. Arena model | 5. What this says about universality | 6. Honest limits | 7. Recommended v0.3 upgrades | 8. Reproducible commands,,5,10,0,MDL×DCC Core Papers & Research,canonical_public,123.98,MDLxDCC Arena — Poincare Positive-Control v0.2,
crp/MDLxDCC-Arena-RH.html,134547,77577,11970,MDLxDCC Arena — Riemann Hypothesis / Prime Gaps v0.12,Prime Gaps Through the 8Z / DCC Lens | Contents | Abstract # | 1. Purpose # | 2. Background: Why Prime Gaps? # | 3. DCC / Edge-of-Chaos Motivation # | 4. Important Boundary: Not an RH Proof # | 5. E1 Experiment: Prime-Gap LZ76 Against Shuffled Controls # | 6. E1 Results # | 7. Interpretation of E1 # | 8. E2: Stronger Null Controls # | 9. E2 Acceptance Criteria #,,4,15,0,MDL×DCC Core Papers & Research,canonical_public,182.88,MDLxDCC Arena — Riemann Hypothesis / Prime Gaps v0.12,
crp/MDLxDCC-Arenas.html,18336,7196,951,MDLxDCC Arenas — Grand Challenge Hub,Grand Challenge Arenas | 1. Arena model | 2. Formal mathematics arenas | 3. Benchmark and competition arenas | 4. Practical proof-bearing and high-value arenas | 5. First arena catalog | 6. Naming convention,,24,16,0,MDL×DCC Core Papers & Research,canonical_public,1001.8,MDL×DCC Arenas,
crp/MDLxDCC-Demon.html,18646,9384,1362,MDL×DCC Demon — Feedback Information Engine | BD × AI Lab,MDL×DCC Demon | Simple meaning | Roles in the architecture | The key upgrade | Current Sudoku evidence | Sudoku DCC Upgrade Bench v0.5 — compare result | Mass–information regime bridge | Demon bridge | Mechanism | Why transfer? | Sudoku | TSP,,4,10,0,MDL×DCC Core Papers & Research,canonical_public,995.45,MDL×DCC Demon,
crp/MDLxDCC.html,159600,6956,1053,MDL × DCC Domain Map — public research edition,MDL × DCC Domain Map | ASI / Civilizational Destination | Proof-bearing domains & active frontier | Sortable candidate field,,8,48,0,MDL×DCC Core Papers & Research,canonical_public,1064.21,MDL×DCC — Core Paper,
crp/Meat_Ethics.html,47896,24006,3712,"Should Humans Eat Meat? — Life, Suffering, Health, and the Price of Decency","Should Humans Eat Meat? Life, Suffering, Health, and the Price of Decency | Should humans eat meat? | The childish version is moral identity politics | The animal-existence argument | The welfare floor is the whole argument | Farmers respond to reality, not slogans | The critic is partly right: premium buying is not the only lever | Can fierce vegetarianism make animal lives worse? | Human health matters too | A painless death cannot redeem a miserable life | Label honesty is the real market bottleneck | What would “good meat” have to mean?",,2,12,0,"Civilization, Ethics, Humanity & History",canonical_public,130.85,"Should Humans Eat Meat? — Life, Suffering, Health, and the Price of Decency",
crp/MGHB.html,38422,20487,3154,HTH-WGPB — Wave Gravity Piston Breakwater · 8Z Research,HTH-WGPB | Current Arena Status · v0.7a | Abstract | One-Sentence Concept | Final Verdict,,8,9,0,Physical Devices & Engineering Concepts,canonical_public,944.62,MGHB / HTH-WGPB,
crp/Origin.html,73235,46964,7139,The Origin — 8Z Research Program,"The Origin | The forbidden question | The question nobody asked about routes | The visions before the code | Everyone said no | Why this combination, and no other | How the code was actually made | Nine domains and the same sensor | Zoom — and what it means | Where the map points | The technical record | Izvor",,15,10,0,MDL×DCC Core Papers & Research,canonical_public,998.56,Origin — MDL×DCC / AI8 Trajectory,
